SPECIES_CODE,SCI_NAME,PRIMARY_COM_NAME
blccoq1,Lophornis_helenae,Black-crested_Coquette
blcfin1,Lophospingus_pusillus,Black-crested_Finch
blcfly1,Empidonax_atriceps,Black-capped_Flycatcher
blcfly2,Myiagra_azureocapilla,Azure-crested_Flycatcher
blcfru1,Pipreola_lubomirskii,Black-chested_Fruiteater
blcgna1,Conopophaga_melanops,Black-cheeked_Gnateater
blchaw1,Busarellus_nigricollis,Black-collared_Hawk
blchem1,Hemispingus_atropileus,Black-capped_Hemispingus
blchum1,Amazilia_amabilis,Blue-chested_Hummingbird
blchum2,Eupherusa_cyanophrys,Blue-capped_Hummingbird
blcjay1,Cyanocorax_affinis,Black-chested_Jay
blcjay2,Cyanolyca_armillata,Black-collared_Jay
blclor2,Vini_australis,Blue-crowned_Lorikeet
blcman1,Lepidothrix_coronata,Blue-crowned_Manakin
blcpar1,Pyrrhura_rupicola,Black-capped_Parakeet
blcpar2,Amazona_dufresniana,Blue-cheeked_Parrot
blcpuf1,Eriocnemis_glaucopoides,Blue-capped_Puffleg
blcsal1,Saltator_nigriceps,Black-cowled_Saltator
blcsis1,Spinus_atriceps,Black-capped_Siskin
blcsis2,Spinus_barbatus,Black-chinned_Siskin
blcspa1,Peucaea_humeralis,Black-chested_Sparrow
blcspa2,Arremon_abeillei,Black-capped_Sparrow
blcswa1,Atticora_pileata,Black-capped_Swallow
blcswa2,Pygochelidon_melanoleuca,Black-collared_Swallow
blctan1,Tangara_heinei,Black-capped_Tanager
blctan2,Thraupis_cyanocephala,Blue-capped_Tanager
blctin1,Crypturellus_atrocapillus,Black-capped_Tinamou
blctit1,Tityra_inquisitor,Black-crowned_Tityra
blctit4,Baeolophus_atricristatus,Black-crested_Titmouse
blctro1,Trogon_curucui,Blue-crowned_Trogon
blctyr1,Phyllomyias_nigrocapillus,Black-capped_Tyrannulet
blctyr2,Taeniotriccus_andrei,Black-chested_Tyrant
blcwar1,Basileuterus_melanogenys,Black-cheeked_Warbler
blcwar2,Myiothlypis_nigrocristata,Black-crested_Warbler
blcwoo1,Melanerpes_pucherani,Black-cheeked_Woodpecker
blcwoo2,Celeus_flavescens,Blond-crested_Woodpecker
blcwoo3,Veniliornis_sanguineus,Blood-colored_Woodpecker
blehem1,Hemispingus_melanotis,Black-eared_Hemispingus
blfant1,Formicarius_analis,Black-faced_Antthrush
blfant2,Myrmoborus_myotherinus,Black-faced_Antbird
blfcot1,Conioptilon_mcilhennyi,Black-faced_Cotinga
blfdac1,Dacnis_lineata,Black-faced_Dacnis
blfgro1,Caryothraustes_poliogaster,Black-faced_Grosbeak
blfhaw1,Leucopternis_melanops,Black-faced_Hawk
blfibi1,Theristicus_melanopis,Black-faced_Ibis
blfjac1,Galbula_cyanescens,Bluish-fronted_Jacamar
blflan1,Doryfera_johannae,Blue-fronted_Lancebill
blfmun1,Lonchura_molucca,Black-faced_Munia
blfnun1,Monasa_nigrifrons,Black-fronted_Nunbird
blfsol1,Myadestes_melanops,Black-faced_Solitaire
blftan1,Schistochlamys_melanopis,Black-faced_Tanager
blftyr1,Phylloscartes_nigrifrons,Black-fronted_Tyrannulet
blgant2,Thamnophilus_nigrocinereus,Blackish-gray_Antshrike
blgbar1,Capito_dayi,Black-girdled_Barbet
blgdov1,Claravis_pretiosa,Blue_Ground-Dove
blgtan1,Trichothraupis_melanops,Black-goggled_Tanager
blhant1,Formicarius_nigricapillus,Black-headed_Antthrush
blhant2,Thamnophilus_bridgesi,Black-hooded_Antshrike
blhant3,Percnostola_rufifrons,Black-headed_Antbird
blhant4,Formicivora_erythronotos,Black-hooded_Antwren
blhduc1,Heteronetta_atricapilla,Black-headed_Duck
blheag1,Spizaetus_tyrannus,Black_Hawk-Eagle
blhhem1,Hemispingus_verticalis,Black-headed_Hemispingus
blhhum1,Cyanophaia_bicolor,Blue-headed_Hummingbird
blhpar1,Pionus_menstruus,Blue-headed_Parrot
blhpar4,Pionites_melanocephalus,Black-headed_Parrot
blhsal1,Saltator_atriceps,Black-headed_Saltator
blhsap1,Hylocharis_grayi,Blue-headed_Sapphire
blhsis1,Spinus_notatus,Black-headed_Siskin
blhspi1,Synallaxis_tithys,Blackish-headed_Spinetail
blhsun1,Aglaeactis_pamela,Black-hooded_Sunbeam
blhtan1,Tangara_cyanoptera,Black-headed_Tanager
blhthr1,Turdus_olivater,Black-hooded_Thrush
blhtro1,Trogon_melanocephalus,Black-headed_Trogon
blkflo1,Diglossa_humeralis,Black_Flowerpiercer
blkfra,Francolinus_francolinus,Black_Francolin
blkgui,Cepphus_grylle,Black_Guillemot
blkjac1,Florisuga_fusca,Black_Jacobin
blknod,Anous_minutus,Black_Noddy
blkoys,Haematopus_bachmani,Black_Oystercatcher
blkpho,Sayornis_nigricans,Black_Phoebe
blkrai,Laterallus_jamaicensis,Black_Rail
blksco1,Melanitta_nigra,Common_Scoter
blksco2,Melanitta_americana,Black_Scoter
blkski,Rynchops_niger,Black_Skimmer
blkswa,Cygnus_atratus,Black_Swan
blkswi,Cypseloides_niger,Black_Swift
blkter,Chlidonias_niger,Black_Tern
blktur,Arenaria_melanocephala,Black_Turnstone
blkvul,Coragyps_atratus,Black_Vulture
blldac1,Dacnis_nigripes,Black-legged_Dacnis
bllser1,Chunga_burmeisteri,Black-legged_Seriema
blmfin1,Coryphaspiza_melanotis,Black-masked_Finch
blmtho1,Chalcostigma_stanleyi,Blue-mantled_Thornbill
blmvir1,Vireo_osburni,Blue_Mountain_Vireo
blnara1,Pteroglossus_aracari,Black-necked_Aracari
blnchl1,Chlorophonia_cyanea,Blue-naped_Chlorophonia
blnswa2,Cygnus_melancoryphus,Black-necked_Swan
blntan1,Tangara_cyanicollis,Blue-necked_Tanager
blnter1,Sterna_sumatrana,Black-naped_Tern
blnwoo1,Colaptes_atricollis,Black-necked_Woodpecker
blpyel1,Geothlypis_speciosa,Black-polled_Yellowthroat
blrman1,Lepidothrix_isidorei,Blue-rumped_Manakin
blrwar1,Acrocephalus_dumetorum,Blyth's_Reed-Warbler
blsant1,Thamnomanes_schistogynus,Bluish-slate_Antshrike
blsbar1,Capito_niger,Black-spotted_Barbet
blspuf1,Malacoptila_fulvogularis,Black-streaked_Puffbird
blsspa1,Arremonops_conirostris,Black-striped_Sparrow
blswoo1,Xiphorhynchus_lachrymosus,Black-striped_Woodcreeper
bltant1,Myrmoborus_melanurus,Black-tailed_Antbird
bltant2,Myrmophylax_atrothorax,Black-throated_Antbird
bltant3,Frederickena_viridis,Black-throated_Antshrike
bltbob1,Colinus_nigrogularis,Black-throated_Bobwhite
bltbri1,Heliodoxa_schreibersii,Black-throated_Brilliant
bltcot1,Carpodectes_hopkei,Black-tipped_Cotinga
blteme1,Chlorostilbon_mellisugus,Blue-tailed_Emerald
bltfly1,Myiobius_atricaudus,Black-tailed_Flycatcher
bltgol1,Hylocharis_eliciae,Blue-throated_Goldentail
bltgro1,Pheucticus_tibialis,Black-thighed_Grosbeak
bltgro2,Saltator_fuliginosus,Black-throated_Grosbeak
blthum1,Amazilia_cyanura,Blue-tailed_Hummingbird
bltjay1,Cyanolyca_pumilo,Black-throated_Jay
bltlea1,Sclerurus_caudacutus,Black-tailed_Leaftosser
bltmac1,Ara_glaucogularis,Blue-throated_Macaw
bltman1,Anthracothorax_nigricollis,Black-throated_Mango
bltmot1,Aspatha_gularis,Blue-throated_Motmot
bltpar2,Pyrrhura_cruentata,Ochre-marked_Parakeet
bltpuf1,Eriocnemis_derbyi,Black-thighed_Puffleg
bltsal1,Saltator_atricollis,Black-throated_Saltator
bltshr1,Clytorhynchus_nigrogularis,Black-throated_Shrikebill
bltspi1,Synallaxis_castanea,Black-throated_Spinetail
bltsta1,Coeligena_helianthea,Blue-throated_Starfrontlet
bltsta2,Heliomaster_furcifer,Blue-tufted_Starthroat
bltthi1,Asthenes_harterti,Black-throated_Thistletail
blttit1,Tityra_cayana,Black-tailed_Tityra
blttra1,Lesbia_victoriae,Black-tailed_Trainbearer
blttro1,Trogon_melanurus,Black-tailed_Trogon
blttro2,Trogon_rufus,Black-throated_Trogon
bltwre1,Pheugopedius_atrogularis,Black-throated_Wren
blubun,Cyanocompsa_parellina,Blue_Bunting
blucot1,Cotinga_nattererii,Blue_Cotinga
bludac1,Dacnis_cayana,Blue_Dacnis
blueth,Luscinia_svecica,Bluethroat
blufin1,Porphyrospiza_caerulescens,Blue_Finch
bluflo1,Diglossa_caerulescens,Bluish_Flowerpiercer
blugrb1,Passerina_caerulea,Blue_Grosbeak
blujay,Cyanocitta_cristata,Blue_Jay
blulor1,Vini_peruviana,Blue_Lorikeet
blumoc,Melanotis_caerulescens,Blue_Mockingbird
blupet1,Halobaena_caerulea,Blue_Petrel
blusee1,Amaurospiza_concolor,Blue_Seedeater
blwpar1,Hapalopsittaca_melanotis,Black-winged_Parrot
blwpar2,Pyrrhura_devillei,Blaze-winged_Parakeet
blwpar4,Forpus_xanthopterygius,Blue-winged_Parrotlet
blwsal1,Saltator_atripennis,Black-winged_Saltator
blwtan1,Tangara_johannae,Blue-whiskered_Tanager
bnbant1,Epinecrophylla_fjeldsaai,Brown-backed_Antwren
bnbpyt1,Hemitriccus_obsoletus,Brown-breasted_Pygmy-Tyrant
bncfly,Myiarchus_tyrannulus,Brown-crested_Flycatcher
bnhcow,Molothrus_ater,Brown-headed_Cowbird
bnhnut,Sitta_pusilla,Brown-headed_Nuthatch
bnrcot1,Phoenicircus_nigricollis,Black-necked_Red-Cotinga
bobfly1,Megarynchus_pitangua,Boat-billed_Flycatcher
bobher1,Cochlearius_cochlearius,Boat-billed_Heron
boboli,Dolichonyx_oryzivorus,Bobolink
bograi1,Rallus_semiplumbeus,Bogota_Rail
bohwax,Bombycilla_garrulus,Bohemian_Waxwing
bolbla1,Oreopsar_bolivianus,Bolivian_Blackbird
bolear1,Tarphonomus_harterti,Bolivian_Earthcreeper
bolrec1,Syndactyla_striata,Bolivian_Recurvebill
bolsla1,Thamnophilus_sticturus,Bolivian_Slaty-Antshrike
bolspi1,Cranioleuca_henricae,Bolivian_Spinetail
boltap1,Scytalopus_bolivianus,Bolivian_Tapaculo
boltyr1,Zimmerius_bolivianus,Bolivian_Tyrannulet
bongul,Chroicocephalus_philadelphia,Bonaparte's_Gull
bonpar1,Pyrrhura_lucianii,Bonaparte's_Parakeet
bonpet,Pterodroma_hypoleuca,Bonin_Petrel
booeag1,Hieraaetus_pennatus,Booted_Eagle
boptyr1,Pseudotriccus_pelzelni,Bronze-olive_Pygmy-Tyrant
borchi2,Poecile_hudsonicus,Boreal_Chickadee
borowl,Aegolius_funereus,Boreal_Owl
bortai1,Ocreatus_underwoodii,Booted_Racket-tail
botgra,Quiscalus_major,Boat-tailed_Grackle
botspa,Peucaea_botterii,Botteri's_Sparrow
bouwre1,Campylorhynchus_jocosus,Boucard's_Wren
bowfin1,Poospiza_boliviana,Bolivian_Warbling-Finch
bracor,Phalacrocorax_penicillatus,Brandt's_Cormorant
brambl,Fringilla_montifringilla,Brambling
bramer1,Mergus_octosetaceus,Brazilian_Merganser
brant,Branta_bernicla,Brant
brarub1,Clytolaema_rubricauda,Brazilian_Ruby
bratan1,Ramphocelus_bresilius,Brazilian_Tanager
bratap1,Scytalopus_novacapitalis,Brasilia_Tapaculo
bratea1,Amazonetta_brasiliensis,Brazilian_Teal
bratin1,Crypturellus_strigulosus,Brazilian_Tinamou
brbant1,Grallaria_milleri,Brown-banded_Antpitta
brbant2,Epinecrophylla_gutturalis,Brown-bellied_Antwren
brbhum,Cynanthus_latirostris,Broad-billed_Hummingbird
brbmoc1,Mimus_dorsalis,Brown-backed_Mockingbird
brbmot1,Electron_platyrhynchum,Broad-billed_Motmot
brbpar1,Touit_melanonotus,Brown-backed_Parrotlet
brbpar2,Pyrrhura_calliptera,Brown-breasted_Parakeet
brbpri1,Pachyptila_vittata,Broad-billed_Prion
brbpuf1,Notharchus_ordii,Brown-banded_Puffbird
brbsan,Calidris_falcinellus,Broad-billed_Sandpiper
brbscy1,Campylorhamphus_pusillus,Brown-billed_Scythebill
brbsol1,Myadestes_occidentalis,Brown-backed_Solitaire
brbswa1,Orochelidon_murina,Brown-bellied_Swallow
brbtan1,Tangara_desmaresti,Brassy-breasted_Tanager
brbtod1,Todus_subulatus,Broad-billed_Tody
brcbar1,Capito_brunneipectus,Brown-chested_Barbet
brcfly1,Myiophobus_fasciatus,Bran-colored_Flycatcher
brcmar1,Progne_tapera,Brown-chested_Martin
brcred1,Myioborus_brunniceps,Brown-capped_Redstart
brctyr,Ornithion_brunneicapillus,Brown-capped_Tyrannulet
brcvir1,Vireo_leucophrys,Brown-capped_Vireo
brdowl,Strix_varia,Barred_Owl
brebla,Euphagus_cyanocephalus,Brewer's_Blackbird
brespa,Spizella_breweri,Brewer's_Sparrow
brfgle1,Automolus_melanopezus,Brown-rumped_Foliage-gleaner
brftan1,Thlypopsis_pectoralis,Brown-flanked_Tanager
brgeup1,Euphonia_mesochrysa,Bronze-green_Euphonia
brhant1,Myrmelastes_brunneiceps,Brownish-headed_Antbird
brhgre1,Hylophilus_brunneiceps,Brown-headed_Greenlet
brhgul2,Chroicocephalus_maculipennis,Brown-hooded_Gull
brhpar1,Pyrilia_haematotis,Brown-hooded_Parrot
bripet,Hydrobates_pelagicus,European_Storm-Petrel
brispa1,Peucaea_mystacalis,Bridled_Sparrow
briter1,Onychoprion_anaethetus,Bridled_Tern
britit,Baeolophus_wollweberi,Bridled_Titmouse
brnboo,Sula_leucogaster,Brown_Booby
brncac1,Pseudoseisura_lophotes,Brown_Cacholote
brncre,Certhia_americana,Brown_Creeper
brnjay,Psilorhinus_morio,Brown_Jay
brnnod,Anous_stolidus,Brown_Noddy
brnowl,Tyto_alba,Barn_Owl
brnpel,Pelecanus_occidentalis,Brown_Pelican
brnshr,Lanius_cristatus,Brown_Shrike
brnsku3,Stercorarius_antarcticus,Brown_Skua
brnthr,Toxostoma_rufum,Brown_Thrasher
brocow,Molothrus_aeneus,Bronzed_Cowbird
broela1,Elaenia_pelzelni,Brownish_Elaenia
brofly1,Cnipodectes_subbrunneus,Brownish_Twistwing
broher,Glaucis_aeneus,Bronzy_Hermit
broinc1,Coeligena_coeligena,Bronzy_Inca
broinc2,Coeligena_wilsoni,Brown_Inca
brojac1,Galbula_leucogastra,Bronzy_Jacamar
brojac2,Brachygalba_lugubris,Brown_Jacamar
broman1,Spermestes_cucullata,Bronze_Mannikin
bronun1,Nonnula_brunnea,Brown_Nunlet
brotan1,Orchesticus_abeillei,Brown_Tanager
brotin1,Crypturellus_obsoletus,Brown_Tinamou
brotre1,Cinclocerthia_ruficauda,Brown_Trembler
brqdov1,Geotrygon_mystacea,Bridled_Quail-Dove
brratt1,Attila_spadiceus,Bright-rumped_Attila
brrtap1,Scytalopus_latebricola,Brown-rumped_Tapaculo
brtcom1,Polyonymus_caroli,Bronze-tailed_Comet
brtcur,Numenius_tahitiensis,Bristle-thighed_Curlew
brther2,Anopetia_gounellei,Broad-tipped_Hermit
brthum,Selasphorus_platycercus,Broad-tailed_Hummingbird
brtpar1,Eupsittula_pertinax,Brown-throated_Parakeet
brtplu1,Chalybura_urochrysia,Bronze-tailed_Plumeleteer
brttho1,Chalcostigma_heteropogon,Bronze-tailed_Thornbill
brutin1,Nothoprocta_cinerascens,Brushland_Tinamou
brvear1,Colibri_delphinae,Brown_Violetear
brwhaw,Buteo_platypterus,Broad-winged_Hawk
brwpar1,Pionus_chalcopterus,Bronze-winged_Parrot
brwrai1,Aramides_wolfi,Brown_Wood-Rail
bryfin1,Sicalis_uropygialis,Bright-rumped_Yellow-Finch
bsbeye1,Phlegopsis_nigromaculata,Black-spotted_Bare-eye
bssowl,Megascops_clarkii,Bare-shanked_Screech-Owl
btbwar,Setophaga_caerulescens,Black-throated_Blue_Warbler
btfgle1,Automolus_ochrolaemus,Buff-throated_Foliage-gleaner
bthhue1,Pteroptochos_tarnii,Black-throated_Huet-huet
btmjay,Calocitta_colliei,Black-throated_Magpie-Jay
btnwar,Setophaga_virens,Black-throated_Green_Warbler
btpgua1,Pipile_cumanensis,Blue-throated_Piping-Guan
btsfin1,Phrygilus_alaudinus,Band-tailed_Sierra-Finch
btstan1,Lanio_aurantius,Black-throated_Shrike-Tanager
btther1,Tigrisoma_mexicanum,Bare-throated_Tiger-Heron
btttyr1,Hemitriccus_granadensis,Black-throated_Tody-Tyrant
btttyr2,Hemitriccus_rufigularis,Buff-throated_Tody-Tyrant
btywar,Setophaga_nigrescens,Black-throated_Gray_Warbler
bubcha1,Ortalis_superciliaris,Buff-browed_Chachalaca
bubcur1,Crax_alberti,Blue-billed_Curassow
bubear2,Upucerthia_validirostris,Buff-breasted_Earthcreeper
bubfly,Empidonax_fulvifrons,Buff-breasted_Flycatcher
bubhel1,Oxypogon_cyanolaemus,Blue-bearded_Helmetcrest
bubher1,Phaethornis_subochraceus,Buff-bellied_Hermit
bubhum,Amazilia_yucatanensis,Buff-bellied_Hummingbird
bubpuf1,Notharchus_swainsoni,Buff-bellied_Puffbird
bubrai1,Gallirallus_philippensis,Buff-banded_Rail
bubsab1,Campylopterus_duidae,Buff-breasted_Sabrewing
bubsan,Calidris_subruficollis,Buff-breasted_Sandpiper
bubtan1,Thlypopsis_inornata,Buff-bellied_Tanager
bubtan2,Tangara_cayana,Burnished-buff_Tanager
bubtyr1,Mecocerculus_hellmayri,Buff-banded_Tyrannulet
bubwre1,Cantorchilus_leucotis,Buff-breasted_Wren
bucgre1,Pachysylvia_muscicapina,Buff-cheeked_Greenlet
bucjac1,Galbula_cyanicollis,Blue-cheeked_Jacamar
bucjay1,Cyanocorax_melanocyaneus,Bushy-crested_Jay
bucmot1,Momotus_coeruliceps,Blue-capped_Motmot
bucmot2,Momotus_lessonii,Lesson's_Motmot
bucmot3,Momotus_subrufescens,Whooping_Motmot
bucmot4,Momotus_momota,Amazonian_Motmot
bucnig,Antrostomus_ridgwayi,Buff-collared_Nightjar
bucpar,Thectocercus_acuticaudatus,Blue-crowned_Parakeet
bucsap1,Chlorestes_notata,Blue-chinned_Sapphire
buctof1,Poecilotriccus_senex,Buff-cheeked_Tody-Flycatcher
budger,Melopsittacus_undulatus,Budgerigar
buffal1,Micrastur_buckleyi,Buckley's_Forest-Falcon
buffle,Bucephala_albeola,Bufflehead
bufhel1,Oxypogon_stubelii,Buffy_Helmetcrest
bufhum1,Leucippus_fallax,Buffy_Hummingbird
bufowl1,Aegolius_harrisii,Buff-fronted_Owl
bufpar,Amazona_aestiva,Turquoise-fronted_Parrot
bufpar1,Touit_dilectissimus,Blue-fronted_Parrotlet
bufsee1,Sporophila_frontalis,Buffy-fronted_Seedeater
buftuf1,Pseudocolaptes_lawrencii,Buffy_Tuftedcheek
buggna,Polioptila_caerulea,Blue-gray_Gnatcatcher
bugnod,Procelsterna_cerulea,Blue-gray_Noddy
bugtan,Thraupis_episcopus,Blue-gray_Tanager
buhmac1,Primolius_couloni,Blue-headed_Macaw
buhvir,Vireo_solitarius,Blue-headed_Vireo
bulalb2,Thalassarche_bulleri,Buller's_Albatross
bulori,Icterus_bullockii,Bullock's_Oriole
bulpet,Bulweria_bulwerii,Bulwer's_Petrel
bulshe,Ardenna_bulleri,Buller's_Shearwater
bumhum,Atthis_heloisa,Bumblebee_Hummingbird
bunibi1,Theristicus_caudatus,Buff-necked_Ibis
burowl,Athene_cunicularia,Burrowing_Owl
burpar,Cyanoliseus_patagonus,Burrowing_Parakeet
burwar1,Myiothlypis_fulvicauda,Buff-rumped_Warbler
bushti,Psaltriparus_minimus,Bushtit
butcor1,Boissonneaua_flavescens,Buff-tailed_Coronet
buthum,Lampornis_clemenciae,Blue-throated_Hummingbird
butpuf1,Haplophaedia_assimilis,Buff-thighed_Puffleg
butpur1,Iodopleura_pipra,Buff-throated_Purpletuft
butsal1,Saltator_maximus,Buff-throated_Saltator
butsic1,Eutoxeres_condamini,Buff-tailed_Sicklebill
buttro1,Trogon_comptus,Blue-tailed_Trogon
butwoo1,Xiphorhynchus_guttatus,Buff-throated_Woodcreeper
buwcin1,Cinclodes_fuscus,Buff-winged_Cinclodes
buwgoo1,Cyanochen_cyanoptera,Blue-winged_Goose
buwmac1,Primolius_maracana,Blue-winged_Macaw
buwsta1,Coeligena_lutetiae,Buff-winged_Starfrontlet
buwtea,Anas_discors,Blue-winged_Teal
buwwar,Vermivora_cyanoptera,Blue-winged_Warbler
bwgdov1,Metriopelia_melanoptera,Black-winged_Ground-Dove
bwmtan1,Anisognathus_somptuosus,Blue-winged_Mountain-Tanager
bwwwre1,Henicorhina_leucoptera,Bar-winged_Wood-Wren
caaant1,Herpsilochmus_sellowi,Caatinga_Antwren
caacac1,Pseudoseisura_cristata,Caatinga_Cacholote
caawoo1,Celeus_obrieni,Kaempfer's_Woodpecker
cabspi1,Synallaxis_cabanisi,Cabanis's_Spinetail
caccan1,Pseudasthenes_cactorum,Cactus_Canastero
cacgoo1,Branta_hutchinsii,Cackling_Goose
cacpar1,Eupsittula_cactorum,Cactus_Parakeet
cacwre,Campylorhynchus_brunneicapillus,Cactus_Wren
caipar2,Pyrilia_caica,Caica_Parrot
calcon,Gymnogyps_californianus,California_Condor
calgna,Polioptila_californica,California_Gnatcatcher
calgul,Larus_californicus,California_Gull
calhum,Selasphorus_calliope,Calliope_Hummingbird
calqua,Callipepla_californica,California_Quail
calthr,Toxostoma_redivivum,California_Thrasher
caltow,Melozone_crissalis,California_Towhee
camfli1,Colaptes_campestris,Campo_Flicker
cammin2,Geositta_poeciloptera,Campo_Miner
camtro1,Icterus_jamacaii,Campo_Troupial
camwar,Setophaga_tigrina,Cape_May_Warbler
cancan1,Asthenes_pudibunda,Canyon_Canastero
caneme1,Chlorostilbon_canivetii,Canivet's_Emerald
cangoo,Branta_canadensis,Canada_Goose
cangro1,Clibanornis_dendrocolaptoides,Canebrake_Groundcreeper
cantow,Melozone_fusca,Canyon_Towhee
canvas,Aythya_valisineria,Canvasback
canwar,Cardellina_canadensis,Canada_Warbler
canwre,Catherpes_mexicanus,Canyon_Wren
capcon1,Conirostrum_albifrons,Capped_Conebill
capher1,Pilherodius_pileatus,Capped_Heron
capowl1,Glaucidium_griseiceps,Central_American_Pygmy-Owl
cappet,Daption_capense,Cape_Petrel
capsee1,Sporophila_bouvreuil,Copper_Seedeater
capuch1,Perissocephalus_tricolor,Capuchinbird
caqsee1,Sporophila_murallae,Caqueta_Seedeater
carcar1,Phalcoboenus_carunculatus,Carunculated_Caracara
carchi,Poecile_carolinensis,Carolina_Chickadee
cardov1,Leptotila_jamaicensis,Caribbean_Dove
carela1,Elaenia_martinica,Caribbean_Elaenia
cargra1,Quiscalus_lugubris,Carib_Grackle
carmar1,Progne_dominicensis,Caribbean_Martin
carmyz1,Myzomela_cardinalis,Cardinal_Myzomela
cartap1,Scytalopus_caracae,Caracas_Tapaculo
carwre,Thryothorus_ludovicianus,Carolina_Wren
casant1,Thamnophilus_cryptoleucus,Castelnau's_Antshrike
casauk,Ptychoramphus_aleuticus,Cassin's_Auklet
casfin,Haemorhous_cassinii,Cassin's_Finch
casfin1,Phrygilus_carbonarius,Carbonated_Sierra-Finch
caskin,Tyrannus_vociferans,Cassin's_Kingbird
casoro2,Cacicus_oseryi,Casqued_Cacique
casspa,Peucaea_cassinii,Cassin's_Sparrow
caster1,Hydroprogne_caspia,Caspian_Tern
casvir,Vireo_cassinii,Cassin's_Vireo
categr,Bubulcus_ibis,Cattle_Egret
cattyr,Machetornis_rixosa,Cattle_Tyrant
cauant2,Myrmelastes_caurensis,Caura_Antbird
caugua1,Penelope_perspicax,Cauca_Guan
cavshe1,Calonectris_edwardsii,Cape_Verde_Shearwater
cavswa,Petrochelidon_fulva,Cave_Swallow
cawfin1,Melanodera_melanodera,White-bridled_Finch
cayjay1,Cyanocorax_cayanus,Cayenne_Jay
cbmfin1,Poospiza_caesar,Chestnut-breasted_Mountain-Finch
cbmtan1,Dubusia_castaneoventris,Chestnut-bellied_Mountain-Tanager
cbsfin,Sporophila_angolensis,Chestnut-bellied_Seed-Finch
cbttyr1,Hemitriccus_cinnamomeipectus,Cinnamon-breasted_Tody-Tyrant
ccbfin,Arremon_brunneinucha,Chestnut-capped_Brushfinch
ccfdov1,Ptilinopus_porphyraceus,Crimson-crowned_Fruit-Dove
ccfgle1,Clibanornis_rectirostris,Chestnut-capped_Foliage-gleaner
ccfgle2,Automolus_rufipileatus,Chestnut-crowned_Foliage-gleaner
cecman1,Lepidothrix_coeruleocapilla,Cerulean-capped_Manakin
cedwax,Bombycilla_cedrorum,Cedar_Waxwing
cerwar,Setophaga_cerulea,Cerulean_Warbler
chaant1,Thamnophilus_zarumae,Chapman's_Antshrike
chabrt1,Phylloscartes_chapmani,Chapman's_Bristle-Tyrant
chacha1,Ortalis_canicollis,Chaco_Chachalaca
chaear1,Tarphonomus_certhioides,Chaco_Earthcreeper
chafly3,Suiriri_affinis,Chapada_Flycatcher
chagih1,Gymnomyza_viridis,Chattering_Giant-Honeyeater
chahum1,Amazilia_decora,Charming_Hummingbird
chakin2,Todiramphus_tutus,Chattering_Kingfisher
chamoc1,Mimus_trifasciatus,Floreana_Mockingbird
chamoc2,Mimus_melanotis,San_Cristobal_Mockingbird
chanot1,Nothura_chacoensis,Chaco_Nothura
chaowl1,Strix_chacoensis,Chaco_Owl
chaoys1,Haematopus_chathamensis,Chatham_Oystercatcher
chapet1,Pterodroma_axillaris,Chatham_Petrel
chapip1,Anthus_chacoensis,Pampas_Pipit
charob1,Petroica_traversi,Chatham_Robin
chaswi1,Chaetura_chapmani,Chapman's_Swift
chbant1,Poliocrania_exsul,Chestnut-backed_Antbird
chbant2,Thamnophilus_palliatus,Chestnut-backed_Antshrike
chbchi,Poecile_rufescens,Chestnut-backed_Chickadee
chbchl1,Chlorophonia_pyrrhophrys,Chestnut-breasted_Chlorophonia
chbcor1,Boissonneaua_matthewsii,Chestnut-breasted_Coronet
chbcot1,Doliornis_remseni,Chestnut-bellied_Cotinga
chbcuc4,Coccyzus_pluvialis,Chestnut-bellied_Cuckoo
chbeup1,Euphonia_pectoralis,Chestnut-bellied_Euphonia
chbflo1,Diglossa_gloriosissima,Chestnut-bellied_Flowerpiercer
chbgna1,Conopophaga_aurita,Chestnut-belted_Gnateater
chbgua1,Penelope_ochrogaster,Chestnut-bellied_Guan
chbhum1,Amazilia_castaneiventris,Chestnut-bellied_Hummingbird
chbmoc1,Mimus_saturninus,Chalk-browed_Mockingbird
chbmun1,Lonchura_castaneothorax,Chestnut-breasted_Munia
chbsan,Pterocles_exustus,Chestnut-bellied_Sandgrouse
chbsee1,Sporophila_castaneiventris,Chestnut-bellied_Seedeater
chbtan1,Tangara_preciosa,Chestnut-backed_Tanager
chbtho1,Phacellodomus_dorsalis,Chestnut-backed_Thornbird
chbthr2,Turdus_fulviventris,Chestnut-bellied_Thrush
chbtou1,Ramphastos_vitellinus,Channel-billed_Toucan
chbwre1,Cyphorhinus_thoracicus,Chestnut-breasted_Wren
chcant1,Rhegmatorhina_cristata,Chestnut-crested_Antbird
